-	3387655	3387590
+	3392792	3392815
+	3392795	3392815
-	3394740	3394660
-	3398180	3398163
-	3399254	3399123
+	3404776	3404814
-	3410254	3410225
-	3411085	3411080
-	3413013	3412969
-	3413223	3412969
-	3413409	3413371
-	3414087	3414031
-	3414361	3414356
-	3415243	3415184
-	3420369	3420259
+	3421278	3421430
+	3421500	3421640
-	3431636	3431109
+	3431913	3431921
-	3432402	3432187
+	3433443	3433448
-	3437921	3437694
-	3437923	3437918
+	3460861	3460917
+	3466573	3466650
+	3467786	3467926
-	3469286	3469281
-	3469886	3469824
-	3470372	3470250
+	3475188	3475406
-	3482718	3482695
-	3482733	3482695
+	3483638	3483742
+	3483641	3483742
+	3485521	3485553
+	3487057	3487119
-	3489048	3488806
+	3489319	3489741
+	3490702	3490755
+	3491525	3491617
+	3491735	3491770
+	3491746	3491793
+	3491810	3491824
+	3492092	3492118
+	3493132	3493209
-	3494040	3493600
-	3494978	3494922
-	3495690	3495517
-	3499614	3499516
-	3500492	3500415
-	3501815	3501738
+	3503249	3503290
+	3504628	3504633
-	3504979	3504974
+	3508132	3508227
+	3508705	3508725
+	3508708	3508725
-	3509209	3509141
+	3512438	3512509
+	3516550	3516639
+	3519163	3519285
+	3521081	3521086
+	3527668	3528552
+	3528061	3528552
+	3528088	3528552
-	3528199	3528137
+	3528259	3528552
-	3528328	3528137
-	3530513	3530376
-	3532915	3532910
-	3537279	3537274
-	3541030	3540950
-	3548819	3548814
-	3548819	3548814
-	3549128	3549003
-	3549149	3549003
+	3551137	3551232
-	3553619	3553581
+	3555478	3555525
-	3556856	3556545
+	3557099	3557284
-	3557246	3557238
+	3557354	3557446
+	3557466	3557570
+	3558558	3558695
-	3558890	3558798
-	3559306	3559265
-	3563961	3563896
+	3567752	3567811
-	3568139	3567576
-	3568957	3568835
-	3571342	3571325
+	3571594	3571800
-	3582383	3582201
-	3585240	3584989
-	3585774	3585253
-	3592280	3592230
-	3593396	3593391
+	3595519	3595563
+	3595618	3595623
+	3596412	3596429
+	3596447	3596629
+	3596497	3596943
-	3597813	3597769
+	3597967	3598041
+	3599034	3599057
-	3599535	3599530
-	3605728	3605705
-	3607112	3607071
-	3609761	3609738
-	3609764	3609738
+	3611168	3611185
-	3611332	3611189
+	3614376	3614390
-	3614928	3614920
+	3621449	3621460
-	3626666	3626610
-	3629036	3628821
-	3629771	3629766
-	3631473	3630793
-	3631699	3631577
-	3640011	3639841
+	3640275	3640493
+	3640378	3640383
+	3640380	3640493
-	3640431	3640408
+	3646147	3646215
+	3652976	3652990
+	3655404	3655415
-	3655693	3655601
-	3656819	3656751
-	3656837	3656751
-	3660019	3659975
+	3660753	3660758
+	3663705	3663734
+	3665622	3665633
+	3666970	3667026
+	3666974	3667423
+	3667727	3667735
+	3669814	3669963
+	3671611	3671616
+	3671613	3671630
+	3671847	3671888
+	3672103	3672225
+	3676728	3676778
-	3684669	3684352
-	3698348	3698094
-	3699564	3699370
-	3700526	3700356
-	3700835	3700695
+	3704890	3705003
+	3709701	3709778
+	3728629	3728925
+	3729933	3729974
+	3730058	3730354
+	3730061	3730354
+	3731107	3731736
+	3733923	3733937
-	3740214	3740053
+	3744465	3744713
+	3744468	3744713
+	3744765	3744983
+	3744795	3744983
+	3753745	3753768
+	3763732	3764055
-	3773011	3772967
-	3777563	3777498
+	3787543	3787647
-	3790699	3790514
+	3791364	3791405
-	3791776	3791681
+	3792566	3792670
+	3792635	3792670
+	3792709	3792783
+	3793305	3793310
-	3795030	3794812
-	3795032	3794967
+	3795506	3795544
+	3798512	3798805
+	3798642	3798740
-	3805118	3804816
+	3805548	3805565
+	3807887	3808000
+	3808723	3808815
-	3812391	3812386
+	3822003	3822056
+	3823829	3823849
-	3824355	3824350
+	3826955	3827827
-	3831512	3831444
+	3831910	3831921
+	3831923	3832507
-	3831967	3831953
+	3832084	3832149
-	3834576	3834541
-	3834717	3834604
-	3837558	3837484
+	3841840	3841929
+	3842075	3842083
+	3842672	3842683
+	3843218	3843262
+	3844078	3844089
-	3844630	3844595
+	3846766	3846855
-	3846957	3846682
+	3847001	3847009
-	3847464	3847270
+	3847761	3847814
+	3848309	3848332
-	3849065	3849024
-	3849273	3849226
+	3853402	3853425
-	3877272	3877096
-	3878200	3878123
+	3882567	3882578
+	3892744	3892887
-	3900496	3900455
-	3902213	3902124
+	3902715	3902816
-	3905777	3905769
-	3905959	3905867
-	3905961	3905854
-	3906094	3905867
-	3907024	3906863
-	3907441	3907298
+	3909888	3909893
+	3913622	3913654
-	3920076	3920059
-	3920191	3920144
-	3921083	3921021
-	3922228	3922037
-	3922230	3922225
-	3930862	3930815
+	3936891	3936974
-	3954575	3954465
+	3961380	3961394
+	3964473	3964586
-	3965112	3965035
+	3965444	3965620
-	3972571	3972560
-	3975370	3975365
-	3983624	3983619
-	3997456	3997313
+	3997485	3997505
+	4019120	4019134
-	4025059	4025039
-	4025246	4025241
-	4038957	4038718
-	4040427	4040311
-	4041144	4040794
-	4041410	4041324
-	4042051	4041788
-	4042684	4042664
-	4043773	4043498
-	4052890	4052774
-	4054145	4054137
-	4054148	4054137
-	4054845	4054753
-	4055788	4055570
+	4056356	4056415
+	4056359	4056415
-	4056490	4056458
-	4056565	4056533
+	4060328	4060432
+	4061288	4061428
-	4061303	4061199
+	4067484	4067570
+	4071711	4071791
-	4083489	4083367
-	4099459	4099211
+	4099549	4099554
+	4100654	4100668
-	4108651	4108646
-	4108858	4108853
+	4111029	4111154
-	4114338	4114177
-	4115371	4115363
-	4115421	4115368
-	4116003	4115569
-	4119059	4118994
+	4120003	4120065
-	4120075	4119659
-	4121249	4121232
-	4121640	4121485
+	4121684	4121800
+	4121686	4121793
-	4125586	4125569
-	4125766	4125710
+	4126807	4126998
+	4126809	4127012
-	4127260	4127198
-	4130047	4130027
-	4138298	4138212
-	4139178	4139164
+	4139529	4139657
+	4139759	4139764
+	4139862	4140017
+	4142618	4142704
+	4154174	4154299
+	4154923	4155015
+	4155241	4155417
+	4155707	4155754
-	4160433	4160398
+	4167809	4167925
+	4167866	4167925
+	4168484	4168627
+	4169481	4169807
-	4171101	4171072
-	4173928	4173920
-	4173951	4173946
-	4174832	4174788
-	4174834	4174829
-	4178736	4178635
-	4190597	4190514
+	4190878	4191150
+	4191876	4191983
-	4193067	4192930
+	4196569	4196610
+	4197157	4197198
+	4197847	4197876
-	4197953	4197945
-	4198192	4197884
+	4198456	4198512
-	4201386	4201345
-	4201604	4201590
+	4214884	4214934
+	4215045	4215074
-	4216205	4215768
-	4216295	4216221
-	4220476	4220216
-	4222372	4221929
-	4229694	4229683
-	4229760	4229683
-	4230548	4230477
-	4230920	4230900
-	4231154	4230966
-	4235094	4234807
-	4235390	4235229
+	4236812	4237183
-	4249808	4249656
-	4249863	4249813
-	4250224	4250027
-	4250800	4250789
-	4254238	4254116
-	4255757	4255740
-	4261543	4261364
-	4263126	4263115
-	4263128	4263057
-	4263196	4263128
-	4263434	4263405
-	4264888	4264736
-	4265131	4264736
-	4269823	4269815
-	4273817	4273629
-	4274655	4274590
-	4276985	4276848
+	4280014	4280061
+	4284657	4285220
+	4285355	4285615
-	4285365	4285309
-	4286722	4286717
+	4288278	4288283
+	4288582	4288698
-	4289155	4289150
-	4291664	4291659
-	4292482	4292456
+	4293688	4293693
-	4295995	4295915
-	4299538	4299533
-	4301573	4301538
-	4301992	4301852
+	4304308	4304409
-	4310215	4310186
-	4310930	4310703
-	4310989	4310873
+	4313658	4313738
+	4314263	4314358
+	4314350	4314358
+	4314671	4315345
+	4317135	4317284
+	4317523	4317555
+	4318755	4318778
+	4320825	4320887
-	4321828	4321796
+	4326314	4326319
+	4328270	4328404
+	4328345	4328404
-	4329607	4329494
-	4329885	4329745
-	4331991	4331986
-	4333329	4333249
+	4336299	4336343
-	4336300	4336193
-	4336377	4336096
+	4336378	4336428
-	4336379	4336374
+	4336445	4336612
+	4339502	4339720
+	4341720	4341848
+	4342067	4342243
+	4342238	4342243
+	4343158	4343166
+	4345817	4345825
+	4348721	4348837
-	4349294	4349175
-	4360600	4360577
-	4361390	4361322
-	4361549	4361442
-	4361818	4361798
+	4365598	4365603
-	4372723	4372703
-	4374185	4374177
-	4382843	4382805
-	4384102	4384094
-	4387007	4386852
-	4387209	4387201
-	4387699	4387670
+	4393304	4393309
+	4393306	4393374
+	4393663	4393707
-	4397753	4397472
-	4402837	4402766
-	4404219	4404214
-	4404991	4404959
-	4405225	4404959
-	4405344	4405207
-	4405379	4405167
-	4405530	4405522
-	4407383	4407177
-	4408243	4408202
-	4408395	4408240
+	4410032	4410085
-	4410185	4410066
-	4410393	4410346
-	4410647	4410627
-	435	187
+	3034	3045
+	3834	3866
+	16285	16326
+	23868	24020
+	27579	27605
+	29685	29732
-	31967	31824
-	39867	39829
-	88004	87798
-	163314	163261
-	163517	163500
+	165294	165326
+	167572	167724
-	169305	169207
-	185197	185108
+	190140	190490
+	196305	196430
-	197084	196887
-	219745	219512
+	221733	221810
+	221819	221989
-	222392	222384
+	258903	258920
-	274904	274710
-	277453	277379
+	288729	288755
-	298146	298030
+	308769	308777
-	310264	310070
+	333024	333080
-	333417	333346
-	363400	363395
-	383530	383498
+	387083	387130
+	405143	405265
-	412280	412188
+	435059	435064
+	480755	480976
+	510450	510518
+	546343	546411
-	552205	552197
-	559748	559743
+	573837	573920
+	586720	587091
-	592279	592190
+	596610	596621
-	610213	610145
-	612417	612280
+	635943	635984
-	639979	639911
+	648864	648881
+	654258	654317
+	666551	666580
+	669837	670298
-	685352	685203
-	701336	701274
+	710782	711009
-	720014	719973
+	731225	731455
-	769670	769590
+	781377	781403
-	787043	786930
+	798673	798774
-	800193	800104
+	809895	809939
+	831378	831680
+	860869	860883
+	869997	870011
+	892737	893735
-	908113	908015
-	909581	909492
+	910032	910043
+	938662	938847
-	941120	941103
-	949001	948888
+	954525	954725
-	960333	960241
-	983651	983490
-	997350	996790
-	1000142	1000104
+	1010155	1010346
-	1017578	1017393
-	1058093	1058034
+	1073327	1073548
+	1077954	1077965
+	1078545	1078592
-	1097551	1097273
-	1107417	1107379
+	1108568	1108621
+	1113861	1114112
+	1123602	1123688
-	1138155	1138117
+	1163937	1164185
+	1177443	1177631
+	1187351	1187392
+	1196175	1196228
-	1205962	1205795
+	1230950	1230964
+	1242703	1242912
+	1267276	1267476
+	1269936	1269950
-	1272167	1272036
+	1276266	1276481
+	1282030	1282218
+	1302855	1302902
-	1306011	1305895
+	1306782	1306853
+	1308988	1309008
-	1326871	1326797
+	1354193	1354315
-	1357651	1357577
-	1371495	1371481
-	1371766	1371683
+	1376325	1376336
+	1386810	1386860
+	1411992	1412111
+	1424172	1424207
-	1437137	1437114
+	1457124	1457180
+	1471750	1471899
+	1473277	1473285
-	1494480	1494361
+	1521418	1521600
-	1521874	1521845
+	1524614	1524802
-	1530759	1530574
+	1564978	1565043
+	1568170	1568214
+	1579932	1579952
-	1584886	1584854
+	1603927	1603935
-	1609081	1608956
-	1634961	1634821
-	1639662	1639471
-	1644366	1644310
-	1692521	1692432
-	1696388	1696365
-	1698039	1697977
-	1699815	1699795
-	1708652	1708536
-	1711155	1711048
+	1729494	1729619
+	1745018	1745077
+	1753565	1753609
+	1793753	1793779
+	1850081	1850113
-	1855111	1855055
-	1855359	1855231
-	1859359	1859285
+	1901804	1901926
-	1907219	1907169
+	1907466	1907525
+	1915484	1915492
-	1935939	1935769
+	1947760	1947864
-	1953126	1952863
-	1957357	1957109
+	1968960	1968992
-	1976980	1976762
-	1985024	1984944
+	1998936	1999070
+	2002618	2002671
+	2006560	2006655
+	2025143	2025178
+	2059325	2059330
-	2074750	2074703
+	2104903	2104968
-	2158082	2157984
-	2159134	2159105
+	2197688	2197849
+	2198639	2198665
-	2205549	2205277
-	2206868	2206845
+	2219559	2219582
-	2226101	2225841
-	2227076	2227068
+	2228676	2228906
+	2231652	2231732
+	2232275	2232427
-	2234891	2234643
+	2242958	2242972
-	2252442	2251927
-	2256599	2256480
-	2271825	2271745
+	2277651	2278109
-	2278266	2277976
-	2307195	2307139
-	2325881	2325867
-	2335022	2334852
-	2338606	2338514
+	2344328	2344426
+	2360164	2360373
+	2401939	2402016
+	2402646	2402867
-	2402719	2402507
+	2409607	2409627
+	2434211	2434657
-	2445418	2445395
-	2453448	2453371
-	2459293	2459168
-	2487478	2487413
+	2500923	2501150
+	2509415	2509444
-	2510542	2510351
-	2532212	2532159
+	2538704	2538727
+	2545285	2545332
-	2551449	2551390
+	2561476	2561604
-	2576731	2576657
-	2584966	2584922
+	2596027	2596173
+	2596296	2596424
+	2608526	2608594
+	2628046	2628099
-	2634166	2634137
+	2637471	2637560
+	2641033	2641164
+	2643259	2643606
-	2648908	2648894
+	2655221	2655268
-	2681024	2680884
-	2682295	2682239
+	2683995	2684045
+	2684429	2684596
+	2684487	2684588
-	2697910	2697827
-	2706029	2705955
+	2728515	2728565
+	2729857	2730165
+	2733441	2733614
+	2760741	2760767
-	2772340	2772098
+	2822427	2822441
+	2828020	2828220
+	2835437	2835484
-	2836660	2836355
-	2861073	2860807
-	2866463	2866428
-	2869627	2869253
+	2869856	2870137
-	2910893	2910861
-	2930049	2929969
+	2954880	2955266
+	2955141	2955266
-	2955552	2955172
-	2956882	2956826
-	2981902	2981819
-	3015212	3015156
-	3027700	3027644
-	3031634	3031455
-	3034722	3034456
-	3035001	3034789
-	3039820	3039797
+	3056019	3056423
-	3068307	3068302
-	3074172	3074152
+	3095128	3095277
+	3095289	3095441
-	3110737	3110507
+	3115285	3115311
-	3136599	3136330
-	3147962	3147948
+	3172263	3172697
-	3173020	3172997
+	3196325	3196429
+	3199132	3199392
-	3242245	3241997
+	3242304	3242363
-	3255735	3255622
-	3304286	3304251
-	3309973	3309905
-	3318889	3318812
+	3325702	3325854
-	3332782	3332732
+	3353098	3353196
-	3356933	3356733
-	3363152	3363093
+	3385701	3385871
-	3419387	3419373
-	3436297	3436292
+	3467412	3467612
-	3477175	3476972
-	3491782	3491702
-	3503277	3502945
+	3503301	3503396
+	3531146	3531241
+	3556373	3556633
+	3556873	3557064
-	3573711	3573679
+	3580526	3580684
-	3591569	3591489
-	3595609	3595556
-	3600221	3599838
-	3609738	3609733
+	3621272	3621427
-	3660143	3660075
-	3680368	3680276
-	3686013	3685960
-	3687630	3687550
+	3691873	3691962
-	3692492	3692412
+	3694052	3694459
+	3709582	3709704
+	3717118	3717222
+	3730349	3730354
+	3744321	3744713
+	3761989	3762162
+	3765565	3765669
+	3777577	3777585
+	3783383	3783400
-	3801450	3801355
+	3824234	3824752
-	3824634	3824581
-	3839615	3839553
+	3844667	3844846
+	3850324	3850332
-	3893932	3893894
+	3893958	3894080
+	3903005	3903091
+	3919376	3919591
-	3956281	3955514
+	4012395	4012463
+	4030458	4030523
-	4041382	4041368
+	4056710	4056781
+	4060185	4060280
+	4069158	4069199
+	4092938	4093033
+	4110342	4110761
-	4118761	4118564
-	4126112	4126020
+	4130445	4130477
-	4134499	4134491
-	4140463	4140239
-	4149005	4148967
+	4152455	4152478
+	4153618	4153743
+	4153620	4153661
-	4163021	4163004
+	4174165	4174203
-	4174200	4174051
+	4185889	4186083
+	4192860	4192952
-	4198652	4198563
-	4227504	4227409
-	4229268	4229182
+	4234677	4234715
-	4250458	4250453
+	4273660	4273728
-	4278383	4278345
-	4285864	4285826
-	4300022	4299879
+	4310811	4311032
-	4313770	4313606
+	4314099	4314128
-	4320671	4320363
-	4329953	4329936
-	4329955	4329923
+	4338714	4338800
+	4350218	4350235
-	4360006	4359779
+	4369980	4370012
+	4374014	4374037
-	4374424	4374395
+	4376815	4377297
-	4388276	4388256
-	4398173	4397967
+	4411270	4411275
